"Gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"LIN7C",0.018519713281173,-0.525459071292974,0.07,0.104,1
"DBNL",0.0187782350721922,-0.266694204687753,0.229,0.286,1
"KCMF1",0.0188058868915892,-0.309344588267605,0.151,0.198,1
"HMCES",0.0189310904826229,-0.514637656083097,0.087,0.126,1
"ITPR2",0.0189601103089622,-0.441662257612223,0.087,0.125,1
"ARFRP1",0.019025442246182,-0.371913145929307,0.1,0.14,1
"TAOK3",0.0191705901359595,-0.301476976148523,0.279,0.336,1
"MRPL42",0.0191858211579832,-0.253427716700688,0.194,0.247,1
"COA6",0.019314018004594,-0.366754198460215,0.127,0.17,1
"MARCKSL1",0.019395040561223,-0.264837043986685,0.197,0.25,1
"BFAR",0.0196287408427084,-0.321443700995968,0.179,0.228,1
"MRPL55",0.0196565116409635,-0.284481071510424,0.149,0.198,1
"OXA1L",0.0197827689103486,-0.262893436281406,0.197,0.252,1
"DDX23",0.019915358763685,-0.623771484969257,0.069,0.101,1
"MRPL3",0.0199482300676314,-0.308549868521439,0.159,0.209,1
"SF3B4",0.0202261666450383,-0.280340309446287,0.109,0.15,1
"HSPH1",0.0203013548338182,-0.389453932069744,0.097,0.135,1
"PCID2",0.020496747133961,-0.527889517433804,0.131,0.174,1
"RNF5",0.0206756766357071,-0.4825003429197,0.087,0.125,1
"FBXL5",0.0207698557120143,-0.456193358755146,0.145,0.191,1
"STAT2",0.0207910015732083,-0.462502335721459,0.078,0.113,1
"ELK3",0.0209940662183832,-0.558110494670809,0.133,0.176,1
"C5orf56",0.0212563617143561,-0.5088198516275,0.131,0.17,1
"GFER",0.0214645432563875,-0.611050852244975,0.07,0.104,1
"MHENCR",0.0215333078964781,0.278418381660446,0.432,0.388,1
"LRRN3",0.0215759798364966,-0.765118544809593,0.081,0.114,1
"NUP98",0.0216320927680227,-0.433832259786175,0.085,0.122,1
"AFTPH",0.0217893594893885,-0.609740058682981,0.087,0.124,1
"GABPB1-IT1",0.022049071780608,0.331633861853937,0.41,0.367,1
"GNG10",0.0221247075658638,-0.326496548108788,0.176,0.225,1
"HERC2",0.0221389366173314,-0.308464674627989,0.124,0.166,1
"HOXB2",0.0221859923360239,-0.270477754951687,0.124,0.169,1
"TBRG1",0.0222774793554191,-0.439603959868068,0.106,0.146,1
"CCT2",0.022322663487887,-0.268809677909703,0.244,0.298,1
"ASPSCR1",0.0223250238063588,-0.484677746008827,0.07,0.104,1
"NAPA",0.0223424140857702,-0.517294648165577,0.105,0.144,1
"PTPN11",0.0223636143870536,-0.49144849808337,0.097,0.134,1
"NASP",0.0225777569749074,-0.329920901644034,0.244,0.294,1
"ATF7IP",0.0225882585050418,-0.286624269180864,0.245,0.3,1
"AP1S2",0.0226558033415798,-0.321483778334444,0.195,0.244,1
"TP53",0.0227474670158318,-0.646211514686904,0.073,0.105,1
"CDC27",0.0230621750347608,-0.576268960391434,0.075,0.109,1
"TUBB4B",0.0233428260661031,-0.278690290181931,0.11,0.15,1
"TRIM4",0.0233807025016179,-0.510724680844958,0.083,0.12,1
"CTSZ",0.0234149144316115,-0.593402531155137,0.067,0.1,1
"GLS",0.0234578773453779,-0.305411776296639,0.297,0.346,1
"POP7",0.0238731298040938,-0.418130736843676,0.075,0.109,1
"RASAL3",0.0238826116031304,-0.297748896535643,0.186,0.235,1
"TOX4",0.0239546979622218,-0.280518332975342,0.215,0.267,1
"CMTM3",0.0241123826898334,-0.365063681883253,0.121,0.161,1
"SYNE1",0.024241988447581,-0.325166171092101,0.198,0.246,1
"RNF4",0.0243252485506949,-0.294895143200592,0.124,0.166,1
"P2RY8",0.0245595241780407,-0.320168533629375,0.221,0.27,1
"SIN3A",0.0248269217484997,-0.327958861834968,0.114,0.156,1
"MXI1",0.025126043735129,-0.369876062421477,0.203,0.252,1
"PPBP",0.0251660826978854,0.751159294901013,0.346,0.299,1
"CSGALNACT1",0.0251879266578895,-0.423351207277618,0.117,0.156,1
"ENY2",0.025258502351362,-0.259202833683338,0.295,0.342,1
"NRGN",0.0253049756335396,0.697503380236846,0.198,0.152,1
"STAT5B",0.0253237064975842,-0.371663340841614,0.171,0.217,1
"NNT",0.0253753361159998,-0.483705403747916,0.102,0.139,1
