"Gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"ZNF844",0.0612964837287258,0.555758317735563,0.13,0.1,1
"AP1M1",0.0613412380497166,-0.393883253157949,0.117,0.153,1
"MT2A",0.0613998439205383,-0.305397764296824,0.08,0.111,1
"THADA",0.0617716019483791,-0.34343917274021,0.078,0.108,1
"SYF2",0.0619511053288259,0.260333607955268,0.616,0.63,1
"RNASEH1",0.0621037332871303,0.561941027155476,0.221,0.196,1
"MCUB",0.0624116001551232,0.333720760392264,0.372,0.351,1
"TXNL4A",0.0632370483911257,0.41900258457406,0.315,0.29,1
"RPF1",0.0636199155457037,0.622779727672706,0.219,0.192,1
"MYC",0.0642288204280146,0.451576234604177,0.342,0.316,1
"GABBR1",0.0647718426891296,-0.339594957310835,0.079,0.11,1
"ZNF395",0.0655699473701254,-0.261095612974427,0.13,0.169,1
"IRF9",0.0657800658294188,0.538186014425315,0.257,0.232,1
"EID1",0.0663743572965823,0.261896044826485,0.6,0.617,1
"TAF1",0.068899390917135,-0.47417015790493,0.073,0.1,1
"PNRC2",0.069013048093636,0.362722840503713,0.446,0.448,1
"GABPB1-AS1",0.0691729352969628,0.287059865947946,0.46,0.433,1
"GRASP",0.0698162911830068,-0.497457036295609,0.184,0.221,1
"SCAF4",0.0703739184800019,0.31760847846185,0.184,0.148,1
"TDG",0.071182203979839,0.705053862277462,0.159,0.13,1
"TMC8",0.0717336580189846,-0.270777616209698,0.176,0.219,1
"YEATS4",0.0719841191526233,0.748429700318231,0.115,0.089,1
"MTRNR2L8",0.0723543436207066,0.360961049130884,0.408,0.404,1
"PCNX4",0.0726195143090947,-0.351797832120399,0.075,0.103,1
"KMO",0.0730463840098271,0.523242515347249,0.103,0.076,1
"CCDC112",0.073064089964447,0.588554226063714,0.108,0.081,1
"ZNF770",0.0730913798215681,0.56236928914955,0.185,0.155,1
"JADE1",0.0732942571815348,-0.294977282548241,0.117,0.151,1
"CUL4B",0.0735764799644228,-0.341918192450573,0.088,0.118,1
"GGA2",0.0736556430443938,0.371873453213629,0.363,0.34,1
