"Gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"UPK3BL1",0.00159760215037579,-0.678134362963409,0.111,0.173,1
"PYM1",0.00161160175547505,-0.73051236101825,0.131,0.194,1
"RYBP",0.00162349083341353,-0.779024243109111,0.072,0.125,1
"SRSF10",0.00167452270437541,-0.421674096296272,0.374,0.445,1
"PYROXD1",0.00172751710961683,-0.688123898389216,0.111,0.169,1
"ATXN7",0.00172970639681131,-0.527061635251307,0.239,0.314,1
"AP2A2",0.00174702723135236,0.810906582144055,0.108,0.062,1
"RESF1",0.00175245149737754,-0.293303439107914,0.564,0.635,1
"AKT2",0.0017540543650751,-0.787817394522318,0.066,0.115,1
"BET1L",0.00176535692401988,-0.726181762832262,0.077,0.13,1
"NLRP1",0.00180357018421398,-0.697173527855514,0.102,0.159,1
"KPNA6",0.00181522417590452,-0.754359816231512,0.107,0.164,1
"CCNQ",0.00184575176099265,-0.797732413340591,0.07,0.121,1
"DOCK10",0.00194013761299997,-0.431825043257087,0.289,0.367,1
"FAM241A",0.00196343543009556,-0.606337022932077,0.093,0.15,1
"CIR1",0.00198880692339002,-0.433107004243132,0.334,0.408,1
"CCDC174",0.00202021347478444,-0.773479440786817,0.089,0.142,1
"TBRG4",0.00207553707309178,-0.855969619388374,0.062,0.11,1
"NSL1",0.00207686875852657,-0.485510237103068,0.133,0.198,1
"ZNF281",0.00208080482134745,-0.726262494325936,0.095,0.152,1
"C6orf120",0.00210334219689448,-0.954378519606386,0.057,0.102,1
"SGTB",0.00212136835905703,-0.501561035214865,0.198,0.266,1
"SNIP1",0.00216487847322701,-0.914802117604089,0.064,0.112,1
"OSER1",0.00220018045172023,-0.597120187999831,0.133,0.193,1
"DDHD1",0.00225453414644081,-0.593862898022017,0.144,0.207,1
"PLPP6",0.0022976235632846,-1.07165072605168,0.057,0.101,1
"ANKRD44",0.00231965250232098,-0.366673825402913,0.421,0.492,1
"ATF6B",0.00232932597943241,-0.588925886742151,0.113,0.173,1
"SCML1",0.00233712573524173,-0.823396332133483,0.087,0.138,1
"TMEM243",0.00238753071344741,-0.316923368984395,0.515,0.57,1
"THAP12",0.00239811272271266,-0.418981661828364,0.233,0.306,1
"CLN5",0.0024220721114673,0.460250609578863,0.27,0.209,1
"NPLOC4",0.00245452117402432,0.647242977841927,0.103,0.058,1
"AKIRIN2",0.0024673821040091,-0.676338166809963,0.093,0.148,1
"SOCS1",0.00248886050035232,-0.663692941699773,0.157,0.219,1
"MBP",0.00253282698268559,-0.385871632350919,0.338,0.415,1
"NDUFB2",0.00257156348507205,0.252086589237307,0.625,0.568,1
"CBLB",0.00265545532629547,-0.595725190462065,0.146,0.209,1
"ASH1L",0.00268911876804696,-0.460592776795938,0.264,0.336,1
"BRWD1",0.00269962532032475,-0.512248227990699,0.174,0.238,1
"PGGHG",0.00271187612054618,-0.75036109773796,0.09,0.142,1
"NDUFB10",0.00271263937126572,0.279260690191319,0.485,0.4,1
"APBA2",0.00271666490858902,-0.598883922376516,0.174,0.236,1
"ODC1",0.00297362703526179,-0.524557888311249,0.241,0.307,1
"QRICH1",0.0029801759854094,-0.842319424095427,0.059,0.104,1
"PBDC1",0.00307437728224883,-0.567319785353871,0.113,0.171,1
"MTR",0.00310623745448385,-0.574272498623937,0.123,0.181,1
"MED30",0.00311025943107113,-0.594515898945761,0.146,0.205,1
"GOLGA4",0.00311594317266104,-0.456529445694587,0.172,0.236,1
"DUSP1",0.00312589710526215,-0.573690825434451,0.256,0.322,1
"DENND6A",0.00327198014113911,-0.66035202718432,0.141,0.198,1
"ARL8B",0.00343369630269183,-0.907817784728439,0.07,0.117,1
"POLR2I",0.00348009313224642,0.455250163909393,0.326,0.264,1
"LSR",0.00349856257595576,-0.727502491329322,0.074,0.122,1
"RORA",0.00351103740019961,-0.383966715687818,0.279,0.346,1
"ZNF638",0.00354403492843609,-0.405031052231682,0.192,0.262,1
"CYTH1",0.00355313883811329,-0.32771235744479,0.434,0.518,1
"ARHGEF18",0.00361540388366366,-0.782566472377448,0.097,0.147,1
"NOB1",0.00361760192197833,-0.424414000310395,0.13,0.189,1
"PDE7A",0.00362671554678719,-0.358006667555666,0.213,0.281,1
"NDUFAF3",0.00365818611055577,-0.450325458354776,0.211,0.282,1
"CFAP298",0.00367210344036211,0.482559171261263,0.223,0.16,1
"LYRM2",0.00369342270162768,-0.577180100103788,0.198,0.257,1
"ITGAL",0.00371541535162427,0.885160488477936,0.105,0.063,1
"DNPEP",0.00384591475058752,-0.730314980861146,0.069,0.114,1
"PAG1",0.00386425668249164,-0.348835072045753,0.285,0.358,1
"DPP7",0.00388821100732642,-0.407815592483144,0.249,0.316,1
"DCTN6",0.0039268765436731,-0.524379020076256,0.162,0.223,1
"PSMC4",0.00392741722723051,0.603346227697314,0.164,0.112,1
"ERGIC2",0.00393597615232881,-0.511672181836486,0.164,0.227,1
"RBM25",0.0039945371869299,-0.293010136836592,0.364,0.444,1
"TMEM263",0.00400123443576095,-0.401722587609125,0.151,0.214,1
"RASA1",0.00409679046832801,-0.732669271228332,0.066,0.112,1
"AC015871.7",0.00419312754855596,-0.750313381947056,0.064,0.108,1
"DNM2",0.00423623738307475,-0.730514012783159,0.067,0.113,1
"DGKZ",0.00425037724247878,-0.437285563545864,0.233,0.297,1
"PLCG2",0.00426988710107797,0.336361368220278,0.441,0.377,1
"MIER1",0.00431218170232316,-0.423169533643051,0.298,0.364,1
"ASB8",0.00451147299003021,-0.542935985499791,0.141,0.198,1
"CHCHD1",0.00452281466378978,-0.620176799315638,0.115,0.171,1
"BANF1",0.00453251586327289,0.350914418824049,0.361,0.286,1
"AC022706.1",0.00460525936183431,0.797596433962767,0.11,0.067,1
"CSDE1",0.00474839165092946,-0.271278262905671,0.63,0.676,1
"PABPC4",0.00480825177300265,-0.333504439972419,0.313,0.387,1
"GFM1",0.00481626416278202,-0.77630754833532,0.077,0.123,1
"USP8",0.00482327306333135,-0.551562078854317,0.138,0.194,1
"SPTY2D1",0.00484685857105099,-0.663485487133088,0.057,0.1,1
"NDUFC1",0.00488418397845569,0.297407639720559,0.452,0.382,1
"OFD1",0.00494983407320526,-0.585510479312948,0.187,0.247,1
"RBMS1",0.00503177322883114,-0.251334698639146,0.321,0.402,1
"PRPF38B",0.005270805082358,-0.304752094439235,0.339,0.416,1
"YIPF4",0.00528144260567529,-0.468749833336721,0.228,0.29,1
"LAMP1",0.0052831973791614,-0.47626142498528,0.213,0.274,1
"MBD5",0.00528800305238084,-0.502426872802817,0.159,0.218,1
