"Gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"ARFGAP1",0.121664039466883,-0.271878556703636,0.079,0.102,1
"ACBD5",0.122761944895061,0.391088289781119,0.354,0.33,1
"CYP46A1",0.123045701871289,0.484280522268267,0.105,0.081,1
"PRDM2",0.123236791317736,0.250427157825294,0.453,0.441,1
"IL12RB1",0.123396943746412,-0.257305022430072,0.09,0.115,1
"RPRD1B",0.12347403625573,0.482107655853592,0.137,0.111,1
"TAF3",0.124134580177248,-0.404343947990688,0.258,0.296,1
"GPR160",0.125381231892566,0.264399234723717,0.328,0.302,1
"LIPE-AS1",0.125426654509594,0.371554992347384,0.123,0.099,1
"AKT3",0.125758172184774,0.420130910435261,0.117,0.093,1
"C21orf91",0.125816702742712,-0.328920355294754,0.135,0.163,1
"NRP1",0.125997492629968,0.34549197089646,0.203,0.171,1
"MFSD3",0.126029571361917,-0.334414802460245,0.086,0.111,1
"CSNK1G1",0.12618955536915,0.298438118270563,0.193,0.163,1
"WDR20",0.127257357203981,0.341366647040452,0.119,0.094,1
"TMEM161A",0.127469993203451,-0.286535125417964,0.089,0.114,1
"RYK",0.127595062430818,-0.445823090762913,0.098,0.124,1
"CRIM1",0.127781643625157,0.364909852214339,0.132,0.106,1
"AL136038.5",0.129125240187857,0.607396996628747,0.122,0.099,1
"CALU",0.129491789944112,0.308858461843832,0.306,0.281,1
"SAMD8",0.129656377108348,0.308864849849055,0.256,0.231,1
"WDR70",0.129989396581618,0.301197690449441,0.347,0.315,1
"EXOC2",0.130047435724682,-0.287528930203062,0.151,0.184,1
"IKBKG",0.130170251783146,-0.404793521991417,0.182,0.213,1
"SLC25A16",0.131060970671613,0.435947303474738,0.146,0.122,1
"BEST1",0.131564357270274,0.262769445029654,0.173,0.143,1
"SLC2A3",0.13169537540353,0.313525505470342,0.371,0.346,1
"C5orf56",0.132394100085264,0.408225497496214,0.185,0.158,1
"PIK3CB",0.132895004367345,0.349712532973036,0.278,0.249,1
"COBLL1",0.13293001197101,0.345496990610558,0.242,0.216,1
"OIP5-AS1",0.132936016722175,0.297037490148251,0.594,0.593,1
"CD72",0.134428201391654,0.286229374015433,0.139,0.114,1
"GOLGA8B",0.13443840080651,0.634602313931823,0.114,0.091,1
