"Gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"SNW1",0.00205665888935458,-0.342373225828358,0.269,0.343,1
"HIPK1",0.00213726230732104,-0.467780776067884,0.185,0.249,1
"POLR2L",0.00218999045696215,0.266612514591299,0.564,0.502,1
"B3GNT2",0.00219663745139869,-0.606838421182085,0.11,0.163,1
"PLCG2",0.00226341640365936,0.368033279222923,0.471,0.414,1
"EPB41L4A-AS1",0.00226471269616774,-0.282681977818568,0.33,0.409,1
"LPIN1",0.00228545281888825,-0.59552364940724,0.102,0.156,1
"OSTF1",0.00229469186017509,0.373385489640315,0.492,0.43,1
"VPS26A",0.00234236570679037,-0.372673544932482,0.188,0.257,1
"ACTR2",0.00234964130216963,0.251943415410722,0.666,0.639,1
"COA4",0.00239927193640995,-0.484430003009612,0.13,0.188,1
"FAM76B",0.00240279534244137,-0.442278391749391,0.118,0.176,1
"LAMTOR4",0.00247315080838332,0.320831295312458,0.561,0.528,1
"CASP3",0.00248012000802386,-0.497618537385876,0.088,0.139,1
"ASCL2",0.00251802219300829,0.640437893465179,0.113,0.07,1
"ZPR1",0.00257300223462322,-0.57911466530854,0.096,0.148,1
"TMPO",0.00259767127775756,0.427160352979476,0.345,0.285,1
"CCNT1",0.002604393241263,-0.431941113233998,0.123,0.182,1
"ARRDC2",0.00260752769999259,-0.590481697710194,0.102,0.154,1
"SYAP1",0.00262791157166874,-0.422320107820623,0.35,0.424,1
"COPS3",0.002672550879563,-0.547593339758282,0.131,0.189,1
"ETF1",0.00270405894166171,-0.53751647633388,0.132,0.188,1
"SCAF4",0.0027050390111015,-0.60363233090302,0.084,0.132,1
"PPP1R15B",0.00275392555372667,-0.60277979927151,0.075,0.122,1
"CCR6",0.00282542997476166,-0.842645604656017,0.07,0.113,1
"WIPF2",0.00283455015787093,-0.673994805521402,0.064,0.108,1
"EMC6",0.00283824715944508,-0.326035396321649,0.219,0.294,1
"PRKAR2A",0.00287053986729121,-0.467553309396355,0.164,0.225,1
"NAPG",0.00299067865021427,-0.533685992604686,0.085,0.134,1
"UTS2",0.00300135402785828,0.609627977088455,0.15,0.1,1
"TXK",0.00303314051299568,-0.364128327982642,0.188,0.253,1
"TNFAIP8",0.00303959580521949,0.267127132809717,0.565,0.515,1
"TGFB1",0.00304452465134259,-0.275189126946898,0.451,0.54,1
"ZNF267",0.00315220123686199,-0.655417959595755,0.097,0.146,1
"GGA2",0.00317981689772764,-0.725452650692119,0.074,0.119,1
"PTPN1",0.00320103253753843,-0.336071633515201,0.224,0.294,1
"EIF4E",0.00320440275822584,-0.451913072110917,0.131,0.189,1
"CCDC12",0.00321844209899809,-0.290878672689796,0.361,0.432,1
"GABPA",0.00327537857411892,-0.550462596308244,0.07,0.115,1
"NR4A2",0.00329183145245805,-0.677211583128538,0.103,0.153,1
"ANKRD11",0.00329345820410443,-0.305351854651422,0.365,0.437,1
"PRPF40A",0.00335102411401048,-0.273347720962764,0.294,0.37,1
"S1PR4",0.00335415827446193,-0.338361054162691,0.326,0.398,1
"USP11",0.00342793377800994,-0.610793023576304,0.082,0.13,1
"DCAF5",0.00346568331193319,-0.546733159898676,0.135,0.191,1
"PPP2R2A",0.00350680596405012,-0.535248860388364,0.143,0.2,1
"YTHDF2",0.00361796634751333,-0.33668796747139,0.205,0.27,1
"LAMTOR5",0.00362804409757807,-0.27217026610972,0.311,0.387,1
"TMEM243",0.00363961659187643,-0.298827350657554,0.266,0.34,1
"RAP1GDS1",0.0038628111042045,0.563870343194401,0.22,0.168,1
"ISG15",0.00386966368645641,0.382266247759591,0.341,0.281,1
"P2RY8",0.00387197959414449,-0.309565115703479,0.286,0.361,1
"MYBL1",0.00387329581479027,-0.362391814116783,0.362,0.425,1
"SYNRG",0.003877273107342,0.387105713407613,0.389,0.338,1
"CDC25B",0.00390348613582938,0.508279192751136,0.206,0.154,1
