"Gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"LY9",1.6002575756811e-05,0.675716386978049,0.265,0.184,0.585710275275039
"EIF1B",1.65260014204123e-05,0.435649669060642,0.54,0.463,0.604868177988511
"PIH1D1",1.66185928540544e-05,-0.896327064625315,0.103,0.172,0.608257117051246
"CARD8-AS1",1.73268242817577e-05,-0.806506609901316,0.059,0.119,0.634179095536612
"TLE1",1.74300352049094e-05,0.620101172307361,0.379,0.295,0.63795671853489
"MRPL28",1.76664707177512e-05,-0.931544744407575,0.088,0.153,0.646610494740413
"PDE4B",1.79648054564824e-05,0.477816466489927,0.519,0.45,0.657529844512711
"CCT5",1.90170551359772e-05,-0.525494072563062,0.215,0.302,0.696043235031902
"RPA2",2.07260997867078e-05,-0.653259496909669,0.168,0.246,0.75859597829329
"CCR6",2.08783855363538e-05,-0.999329971308221,0.068,0.128,0.764169789016087
"VASP",2.11296634421813e-05,-0.518288574992229,0.265,0.352,0.773366811647278
"CYB5A",2.18460686406375e-05,-0.576481759043343,0.193,0.279,0.799587958315974
"PANK2",2.26476490579872e-05,-0.848329937800078,0.08,0.144,0.82892660317139
"PDCD6",2.3056368353782e-05,-0.391098820518802,0.333,0.432,0.843886138116773
"RNASEH2B",2.3126252188855e-05,-0.458508979381236,0.355,0.455,0.846443956364283
"ADD3",2.34021548571144e-05,-0.390897179973808,0.415,0.517,0.856542269925244
"NDUFC2",2.48933047185516e-05,-0.432440605459405,0.29,0.382,0.911119846003707
"NDUFB3",2.49967163589121e-05,-0.493655206948911,0.245,0.334,0.914904815452542
"NDUFA12",2.50124728901809e-05,-0.33990203149425,0.337,0.435,0.915481520253512
"PITHD1",2.51084248998334e-05,-0.564135553379634,0.145,0.223,0.918993459758803
"TP53INP1",2.55653440510089e-05,0.582177204631771,0.368,0.286,0.935717157610975
"ELF1",2.63195871539616e-05,0.398681436221711,0.576,0.497,0.963323209422149
"SULF2",2.66466308898947e-05,-0.612119897144264,0.169,0.249,0.975293337201036
"PLAC8",2.80992806915597e-05,-0.33079637573095,0.627,0.696,1
"PIK3IP1",2.89435575314249e-05,0.581604868382263,0.342,0.262,1
"CCT4",2.9459375928789e-05,-0.530099520052498,0.246,0.334,1
"OSBPL10",3.01756623588108e-05,-0.562438602387772,0.218,0.3,1
"ACAP1",3.0351391733967e-05,-0.523267114552291,0.297,0.386,1
"IGKC",3.09152214944885e-05,-0.434143103418876,0.66,0.685,1
