"Gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"EMC2",0.0730857262996581,-0.564436348147132,0.085,0.116,1
"GPATCH2L",0.0733186297104268,0.577067504140229,0.188,0.153,1
"CTR9",0.0733222548689486,-0.388800456833604,0.187,0.225,1
"RPARP-AS1",0.0733429897349965,-0.371773717389375,0.071,0.101,1
"ISY1",0.0733800666315837,-0.330583988110828,0.11,0.144,1
"GET3",0.0734205379732046,-0.288401854181919,0.119,0.156,1
"PTPN22",0.0739113523662227,0.380679389535559,0.187,0.149,1
"ACBD6",0.0739652217565938,-0.310284520776768,0.176,0.215,1
"KRCC1",0.0744260741050583,-0.382951766737279,0.145,0.183,1
"ZNF254",0.0745268075526576,-0.615158231656221,0.077,0.106,1
"IARS2",0.0745274742878401,-0.33782113392942,0.135,0.173,1
"PSMA3",0.0751285847670436,-0.270443354110901,0.28,0.331,1
"AP5Z1",0.0751777635078874,-0.389133866015155,0.072,0.101,1
"TAX1BP3",0.075375697369612,-0.44286139560305,0.1,0.133,1
"MORF4L2",0.0753787115983915,-0.25901997782191,0.158,0.2,1
"PIK3CD",0.0758043536101828,-0.546626560376195,0.076,0.104,1
"IGLC2",0.0761104616402958,-0.582045779984426,0.44,0.488,1
"FYTTD1",0.0765208600499272,-0.288834215851555,0.192,0.232,1
"RIOK1",0.076543469278482,-0.426649940042962,0.081,0.111,1
"TMEM138",0.0769665538930512,-0.29287764761589,0.129,0.166,1
"ARCN1",0.0770875739528685,-0.313161932992011,0.176,0.213,1
"RBM42",0.0778123970500204,-0.267929762408085,0.11,0.143,1
"DNAJC10",0.0780030909884658,0.310830956136648,0.406,0.366,1
"CLCN3",0.0782542149704743,-0.44519749786028,0.089,0.119,1
"KAT6A",0.0783057544820659,0.302496894284191,0.39,0.356,1
"NCOA7",0.078449555074968,-0.296864105143528,0.205,0.247,1
"BUB3",0.0786320119971854,-0.279720952375695,0.304,0.346,1
"SRPK1",0.0787981183019775,-0.284236668883693,0.147,0.185,1
