"Gene","CellType_Frequency","Comparison_Frequency","Mean_Log2FC","Median_Log2FC","Mean_Abs_Log2FC","Max_Abs_Log2FC","Min_Adjusted_P","Median_Adjusted_P","Category","Safe_Min_P","Significance_Strength","Signature_Score"
"DEGS1",1,1,-0.532667110841221,-0.532667110841221,0.532667110841221,0.532667110841221,0.00000342099639178746,0.00000342099639178746,"Cell-type-specific",0.00000342099639178746,5.46584738387621,2.91147713426839
"AC144652.1",1,1,-1.12818643232088,-1.12818643232088,1.12818643232088,1.12818643232088,0.00275476060075894,0.00275476060075894,"Cell-type-specific",0.00275476060075894,2.55991613702523,2.88806265367115
"PTS",1,1,1.6516889957365,1.6516889957365,1.6516889957365,1.6516889957365,0.0179218312788302,0.0179218312788302,"Cell-type-specific",0.0179218312788302,1.74661761556361,2.88486909538595
"CCDC71L",1,1,-1.11456258850977,-1.11456258850977,1.11456258850977,1.11456258850977,0.00258845566540772,0.00258845566540772,"Cell-type-specific",0.00258845566540772,2.58695926913439,2.88332801937576
"APOBEC3A",1,1,0.970452211269902,0.970452211269902,0.970452211269902,0.970452211269902,0.00116848355826576,0.00116848355826576,"Cell-type-specific",0.00116848355826576,2.93237739418719,2.84573212646683
"PRDX1",1,1,-0.631611788242707,-0.631611788242707,0.631611788242707,0.631611788242707,0.00003123876509377,0.00003123876509377,"Cell-type-specific",0.00003123876509377,4.50530614264243,2.84560446933523
"EGR1",1,1,1.53645335310307,1.53645335310307,1.53645335310307,1.53645335310307,0.0160778640317108,0.0160778640317108,"Cell-type-specific",0.0160778640317108,1.79377164842699,2.75604646392687
"FURIN",1,1,1.59934414774354,1.59934414774354,1.59934414774354,1.59934414774354,0.019170478342313,0.019170478342313,"Cell-type-specific",0.019170478342313,1.71736705045865,2.74666094167863
"PYCARD",2,1,-0.678201610306792,-0.678201610306792,0.678201610306792,0.801591155813754,0.0094826337066821,0.021987639349094,"Shared across 2 cell types",0.0094826337066821,2.02307102495896,2.74410005378436
"BHLHE40",1,1,1.11467180660446,1.11467180660446,1.11467180660446,1.11467180660446,0.00350017802680393,0.00350017802680393,"Cell-type-specific",0.00350017802680393,2.45590986590906,2.73753348709057
"PHACTR1",1,1,-0.694639828559564,-0.694639828559564,0.694639828559564,0.694639828559564,0.000118621966983795,0.000118621966983795,"Cell-type-specific",0.000118621966983795,3.92583487879261,2.72704126715765
"CD300A",1,1,-0.548658920378592,-0.548658920378592,0.548658920378592,0.548658920378592,0.0000111902444161967,0.0000111902444161967,"Cell-type-specific",0.0000111902444161967,4.95116042755152,2.71649833480162
"GAPT",1,1,-0.642650625301499,-0.642650625301499,0.642650625301499,0.642650625301499,0.0000605508075545997,0.0000605508075545997,"Cell-type-specific",0.0000605508075545997,4.21788006037943,2.71062325824957
"H1FX",1,1,0.760876027653454,0.760876027653454,0.760876027653454,0.760876027653454,0.000281493794617678,0.000281493794617678,"Cell-type-specific",0.000281493794617678,3.55053117450004,2.70151405611334
"AC004556.3",1,1,-1.33546441397416,-1.33546441397416,1.33546441397416,1.33546441397416,0.00962496399453775,0.00962496399453775,"Cell-type-specific",0.00962496399453775,2.01660088644313,2.69309872103355
"LINC00926",1,1,0.551397707093167,0.551397707093167,0.551397707093167,0.551397707093167,0.0000131673138809839,0.0000131673138809839,"Cell-type-specific",0.0000131673138809839,4.88050281164775,2.69109805980432
"TRIM38",1,1,1.12380825802034,1.12380825802034,1.12380825802034,1.12380825802034,0.00428487680078165,0.00428487680078165,"Cell-type-specific",0.00428487680078165,2.36806166044087,2.66124724950481
"SLC31A2",1,1,-0.806241511787402,-0.806241511787402,0.806241511787402,0.806241511787402,0.000501976566209868,0.000501976566209868,"Cell-type-specific",0.000501976566209868,3.29931655656672,2.66004596843155
"MARCH2",1,1,1.07827409521712,1.07827409521712,1.07827409521712,1.07827409521712,0.00343642957732012,0.00343642957732012,"Cell-type-specific",0.00343642957732012,2.46389255165152,2.65675151184424
"HNRNPF",1,1,-0.626719751229605,-0.626719751229605,0.626719751229605,0.626719751229605,0.0000611787394067089,0.0000611787394067089,"Cell-type-specific",0.0000611787394067089,4.21339947593504,2.64062067138895
"USP3",1,1,-0.85045504462558,-0.85045504462558,0.85045504462558,0.85045504462558,0.000853697662929056,0.000853697662929056,"Cell-type-specific",0.000853697662929056,3.06869590749528,2.60978791495123
"ANKRD28",1,1,-1.05555186483558,-1.05555186483558,1.05555186483558,1.05555186483558,0.00357153406624618,0.00357153406624618,"Cell-type-specific",0.00357153406624618,2.44714520310288,2.58308868265869
"IL6R",1,1,-0.515694804758864,-0.515694804758864,0.515694804758864,0.515694804758864,0.0000107441256724516,0.0000107441256724516,"Cell-type-specific",0.0000107441256724516,4.9688289204312,2.56239926000196
"CASP8",1,1,-0.77814815374058,-0.77814815374058,0.77814815374058,0.77814815374058,0.000520718741183438,0.000520718741183438,"Cell-type-specific",0.000520718741183438,3.2833967913543,2.5549691511901
"CSGALNACT2",1,1,-0.726542053570267,-0.726542053570267,0.726542053570267,0.726542053570267,0.000307116179642094,0.000307116179642094,"Cell-type-specific",0.000307116179642094,3.51269730324373,2.55212231226944
"ANXA2",1,1,-0.666488048269804,-0.666488048269804,0.666488048269804,0.666488048269804,0.000150294636290012,0.000150294636290012,"Cell-type-specific",0.000150294636290012,3.82305651822358,2.54802147725599
"HAGHL",1,1,-1.28085718260147,-1.28085718260147,1.28085718260147,1.28085718260147,0.0104519093452199,0.0104519093452199,"Cell-type-specific",0.0104519093452199,1.98080436578756,2.53712749924735
"SPIB",1,1,-0.607919910482961,-0.607919910482961,0.607919910482961,0.607919910482961,0.0000707884485623387,0.0000707884485623387,"Cell-type-specific",0.0000707884485623387,4.15003760579799,2.52289048981763
"IER5",1,1,1.68870502362767,1.68870502362767,1.68870502362767,1.68870502362767,0.0323378685380054,0.0323378685380054,"Cell-type-specific",0.0323378685380054,1.49028860881703,2.51665786036441
"CD300E",1,1,0.911097862323954,0.911097862323954,0.911097862323954,0.911097862323954,0.00185304727322852,0.00185304727322852,"Cell-type-specific",0.00185304727322852,2.73211350122055,2.48922277058845
"FEZ2",1,1,-0.571005246242929,-0.571005246242929,0.571005246242929,0.571005246242929,0.0000460725916312744,0.0000460725916312744,"Cell-type-specific",0.0000460725916312744,4.33655735754318,2.47619700179053
"GAPDH",1,1,-0.538773538007528,-0.538773538007528,0.538773538007528,0.538773538007528,0.0000256041199159892,0.0000256041199159892,"Cell-type-specific",0.0000256041199159892,4.59169014746865,2.47388114618599
